file,latitude,longitude,elevation,K_percent,U_ppm,Th_ppm,K_from_PADK,K_from_PADU,K_from_PADTh,U_from_PADK,U_from_PADU,U_from_PADTh,Th_from_PADK,Th_from_PADU,Th_from_PADTh,w_PADK,w_PADU,w_PADTh,fit_r2
spect_000791.spc,53.2760610000,-9.0415170000,45.2,4.736,3.618,21.404,4.4966,0.0681,0.1711,0.9059,2.3800,0.3317,1.6674,0.2574,19.4795,0.6564,0.0582,0.1746,0.9996
spect_000792.spc,53.2656670000,-9.0405170000,52.3,4.462,4.223,30.662,4.1262,0.0831,0.2531,0.8313,2.9011,0.4907,1.5300,0.3137,28.8182,0.6024,0.0710,0.2583,0.9999
spect_000793.spc,53.2694870000,-9.0432010000,39.3,4.818,2.634,32.956,4.5098,0.0342,0.2736,0.9086,1.1950,0.5305,1.6723,0.1292,31.1549,0.6584,0.0292,0.2792,0.9997
spect_000794.spc,53.2605840000,-9.0549210000,39.2,4.539,3.713,24.138,4.2725,0.0708,0.1957,0.8607,2.4730,0.3795,1.5843,0.2675,22.2868,0.6237,0.0605,0.1997,0.9998
spect_000795.spc,53.2728530000,-9.0405040000,56.3,4.273,2.359,26.993,4.0178,0.0320,0.2229,0.8094,1.1176,0.4322,1.4898,0.1209,25.3828,0.5865,0.0273,0.2275,0.9987
spect_000796.spc,53.2619080000,-9.0453420000,46.4,4.584,3.195,24.151,4.3320,0.0556,0.1961,0.8727,1.9418,0.3803,1.6063,0.2100,22.3344,0.6324,0.0475,0.2001,0.9997
spect_000797.spc,53.2748510000,-9.0526160000,55.8,4.657,2.295,26.730,4.4095,0.0281,0.2195,0.8883,0.9809,0.4255,1.6350,0.1061,24.9889,0.6437,0.0240,0.2239,0.9995
spect_000798.spc,53.2621360000,-9.0567580000,63.8,4.190,2.867,26.458,3.9249,0.0473,0.2180,0.7907,1.6533,0.4227,1.4554,0.1788,24.8235,0.5730,0.0405,0.2225,0.9998
spect_000799.spc,53.2719910000,-9.0489020000,40.4,4.088,2.058,21.634,3.8848,0.0267,0.1765,0.7826,0.9336,0.3421,1.4405,0.1010,20.0923,0.5671,0.0228,0.1801,0.9998
spect_000800.spc,53.2761120000,-9.0511090000,43.8,4.367,3.537,25.493,4.0924,0.0661,0.2084,0.8244,2.3083,0.4040,1.5175,0.2496,23.7259,0.5974,0.0565,0.2126,0.9998
spect_000801.spc,53.2668240000,-9.0582470000,54.7,4.338,1.919,28.143,4.0860,0.0184,0.2332,0.8232,0.6437,0.4522,1.5151,0.0696,26.5580,0.5965,0.0158,0.2380,0.9999
spect_000802.spc,53.2782070000,-9.0429710000,60.6,4.659,2.762,24.828,4.4140,0.0424,0.2023,0.8893,1.4810,0.3921,1.6367,0.1602,23.0308,0.6444,0.0362,0.2064,0.9997
spect_000803.spc,53.2675760000,-9.0567900000,45.0,4.217,3.511,25.040,3.9457,0.0664,0.2048,0.7949,2.3190,0.3972,1.4631,0.2508,23.3257,0.5760,0.0567,0.2090,0.9998
spect_000804.spc,53.2629870000,-9.0544640000,41.8,4.710,2.639,21.453,4.4976,0.0400,0.1724,0.9061,1.3984,0.3343,1.6677,0.1512,19.6344,0.6566,0.0342,0.1760,0.9998
spect_000805.spc,53.2673690000,-9.0429420000,63.4,4.791,3.063,26.138,4.5285,0.0497,0.2132,0.9123,1.7377,0.4133,1.6792,0.1879,24.2712,0.6611,0.0425,0.2175,0.9997
spect_000806.spc,53.2725310000,-9.0424290000,37.1,4.567,2.297,24.887,4.3341,0.0295,0.2035,0.8731,1.0291,0.3945,1.6071,0.1113,23.1691,0.6327,0.0252,0.2076,0.9999
spect_000807.spc,53.2797580000,-9.0564770000,61.8,4.453,2.417,23.545,4.2267,0.0342,0.1919,0.8515,1.1937,0.3720,1.5673,0.1291,21.8490,0.6170,0.0292,0.1958,0.9999
spect_000808.spc,53.2666160000,-9.0485600000,62.4,4.382,2.394,24.336,4.1494,0.0336,0.1991,0.8359,1.1725,0.3860,1.5386,0.1268,22.6703,0.6058,0.0287,0.2032,0.9998
spect_000809.spc,53.2746190000,-9.0505470000,58.8,4.140,2.180,25.907,3.8979,0.0280,0.2139,0.7853,0.9798,0.4147,1.4454,0.1060,24.3561,0.5690,0.0240,0.2183,0.9995
spect_000810.spc,53.2681740000,-9.0461110000,60.4,4.327,1.854,30.116,4.0604,0.0157,0.2507,0.8180,0.5495,0.4861,1.5056,0.0594,28.5514,0.5928,0.0134,0.2559,0.9999
spect_000811.spc,53.2655130000,-9.0444700000,37.0,4.325,2.438,30.971,4.0348,0.0322,0.2578,0.8129,1.1255,0.4998,1.4961,0.1217,29.3532,0.5890,0.0275,0.2630,0.9998
spect_000812.spc,53.2715300000,-9.0517420000,38.1,4.351,3.210,26.737,4.0751,0.0562,0.2197,0.8210,1.9630,0.4259,1.5111,0.2123,25.0138,0.5949,0.0480,0.2242,0.9999
spect_000813.spc,53.2751250000,-9.0424100000,42.4,4.427,3.044,25.586,4.1657,0.0515,0.2094,0.8392,1.7983,0.4060,1.5446,0.1945,23.8471,0.6081,0.0440,0.2137,0.9998
spect_000814.spc,53.2648080000,-9.0452220000,39.7,4.242,2.223,21.174,4.0393,0.0308,0.1718,0.8138,1.0758,0.3330,1.4978,0.1163,19.5597,0.5897,0.0263,0.1753,0.9998
spect_000815.spc,53.2656410000,-9.0469950000,63.7,4.286,2.128,25.925,4.0469,0.0257,0.2136,0.8153,0.8986,0.4142,1.5006,0.0972,24.3268,0.5908,0.0220,0.2180,0.9999
spect_000816.spc,53.2670030000,-9.0489920000,63.0,3.907,1.792,33.725,3.6084,0.0147,0.2839,0.7270,0.5148,0.5505,1.3380,0.0557,32.3308,0.5268,0.0126,0.2897,0.9994
spect_000817.spc,53.2696510000,-9.0563670000,39.1,4.565,2.491,28.791,4.2941,0.0334,0.2378,0.8651,1.1652,0.4610,1.5923,0.1260,27.0724,0.6269,0.0285,0.2426,0.9995
spect_000818.spc,53.2675690000,-9.0491380000,36.2,4.655,2.536,28.059,4.3894,0.0345,0.2310,0.8843,1.2037,0.4478,1.6276,0.1302,26.3012,0.6408,0.0295,0.2357,0.9996
spect_000819.spc,53.2629370000,-9.0467280000,39.4,4.108,3.316,30.483,3.7954,0.0590,0.2534,0.7646,2.0602,0.4913,1.4073,0.2228,28.8525,0.5541,0.0504,0.2586,0.9998
spect_000820.spc,53.2611310000,-9.0413220000,46.6,4.239,2.565,28.233,3.9672,0.0376,0.2338,0.7992,1.3122,0.4532,1.4710,0.1419,26.6197,0.5791,0.0321,0.2385,0.9989
spect_000821.spc,53.2655660000,-9.0551380000,40.8,4.662,1.895,22.001,4.4653,0.0186,0.1781,0.8996,0.6505,0.3452,1.6557,0.0704,20.2747,0.6519,0.0159,0.1817,0.9999
spect_000822.spc,53.2663250000,-9.0500710000,54.7,4.432,2.503,21.466,4.2204,0.0377,0.1735,0.8502,1.3165,0.3364,1.5649,0.1424,19.7587,0.6161,0.0322,0.1771,0.9995
spect_000823.spc,53.2690040000,-9.0447550000,60.6,3.901,2.133,21.720,3.6931,0.0299,0.1777,0.7440,1.0449,0.3446,1.3694,0.1130,20.2377,0.5391,0.0256,0.1814,0.9998
spect_000824.spc,53.2746680000,-9.0450540000,39.6,4.366,1.932,22.801,4.1590,0.0210,0.1860,0.8379,0.7337,0.3606,1.5422,0.0794,21.1799,0.6072,0.0180,0.1898,0.9996
spect_000825.spc,53.2649130000,-9.0498990000,56.5,4.660,2.434,28.804,4.3913,0.0312,0.2376,0.8847,1.0887,0.4607,1.6283,0.1177,27.0581,0.6411,0.0266,0.2425,0.9990
spect_000826.spc,53.2647090000,-9.0529260000,42.4,3.913,2.699,25.935,3.6547,0.0443,0.2144,0.7363,1.5467,0.4157,1.3552,0.1673,24.4126,0.5335,0.0378,0.2188,0.9994
spect_000827.spc,53.2617610000,-9.0574360000,48.3,4.721,2.136,27.547,4.4721,0.0228,0.2266,0.9010,0.7952,0.4393,1.6583,0.0860,25.8027,0.6529,0.0195,0.2312,0.9997
spect_000828.spc,53.2699080000,-9.0524360000,40.1,4.762,1.915,29.421,4.5036,0.0154,0.2432,0.9073,0.5365,0.4715,1.6699,0.0580,27.6933,0.6575,0.0131,0.2482,0.9999
spect_000829.spc,53.2735410000,-9.0579670000,60.9,4.606,2.218,25.941,4.3664,0.0265,0.2127,0.8797,0.9260,0.4124,1.6191,0.1001,24.2216,0.6374,0.0227,0.2171,0.9989
spect_000830.spc,53.2600670000,-9.0528040000,46.0,4.014,2.424,24.642,3.7752,0.0364,0.2029,0.7606,1.2698,0.3934,1.3999,0.1373,23.1052,0.5511,0.0311,0.2071,0.9995
spect_000831.spc,53.2772100000,-9.0465360000,51.4,4.274,1.916,20.554,4.0857,0.0220,0.1665,0.8231,0.7697,0.3228,1.5150,0.0832,18.9559,0.5965,0.0188,0.1699,0.9998
spect_000832.spc,53.2770800000,-9.0527950000,49.4,4.218,2.408,27.618,3.9561,0.0334,0.2286,0.7970,1.1678,0.4431,1.4669,0.1263,26.0244,0.5775,0.0286,0.2332,0.9999
spect_000833.spc,53.2681360000,-9.0551460000,50.8,4.133,2.312,20.831,3.9299,0.0341,0.1690,0.7917,1.1921,0.3277,1.4572,0.1289,19.2446,0.5737,0.0292,0.1725,0.9994
spect_000834.spc,53.2776170000,-9.0412240000,55.0,4.295,2.615,27.436,4.0295,0.0390,0.2265,0.8118,1.3636,0.4392,1.4941,0.1475,25.7947,0.5882,0.0334,0.2312,0.9998
spect_000835.spc,53.2609560000,-9.0429940000,47.4,4.173,2.153,24.030,3.9482,0.0279,0.1972,0.7954,0.9753,0.3824,1.4640,0.1055,22.4601,0.5764,0.0239,0.2013,0.9995
spect_000836.spc,53.2664980000,-9.0564240000,35.8,4.062,2.259,21.248,3.8564,0.0328,0.1730,0.7769,1.1463,0.3353,1.4300,0.1240,19.6943,0.5630,0.0280,0.1765,0.9989
spect_000837.spc,53.2699620000,-9.0464070000,53.6,4.586,2.757,28.122,4.3134,0.0412,0.2316,0.8690,1.4394,0.4489,1.5994,0.1557,26.3670,0.6297,0.0352,0.2363,0.9998
spect_000838.spc,53.2671390000,-9.0465660000,51.2,4.200,2.568,18.969,4.0060,0.0420,0.1522,0.8070,1.4659,0.2950,1.4854,0.1585,17.3252,0.5848,0.0359,0.1553,0.9999
spect_000839.spc,53.2647560000,-9.0517430000,37.7,4.198,2.203,19.867,4.0069,0.0311,0.1604,0.8072,1.0849,0.3110,1.4858,0.1173,18.2634,0.5850,0.0265,0.1637,0.9997
spect_000840.spc,53.2783770000,-9.0482080000,35.5,4.637,2.082,27.593,4.3880,0.0217,0.2273,0.8840,0.7577,0.4407,1.6271,0.0819,25.8842,0.6406,0.0185,0.2320,1.0000
spect_000841.spc,53.2647900000,-9.0460320000,63.3,4.517,1.777,26.321,4.2858,0.0141,0.2167,0.8634,0.4935,0.4202,1.5892,0.0534,24.6785,0.6257,0.0121,0.2212,0.9994
spect_000842.spc,53.2755770000,-9.0461920000,41.6,4.248,2.063,26.107,4.0091,0.0240,0.2154,0.8077,0.8375,0.4177,1.4866,0.0906,24.5300,0.5853,0.0205,0.2198,0.9995
spect_000843.spc,53.2752330000,-9.0477860000,60.0,4.570,2.455,23.790,4.3415,0.0345,0.1936,0.8746,1.2052,0.3754,1.6099,0.1303,22.0499,0.6338,0.0295,0.1976,0.9995
spect_000844.spc,53.2718070000,-9.0491800000,58.7,4.198,2.208,26.842,3.9475,0.0281,0.2219,0.7953,0.9822,0.4303,1.4638,0.1062,25.2717,0.5763,0.0240,0.2265,0.9991
spect_000845.spc,53.2641750000,-9.0517090000,58.5,3.918,1.945,21.892,3.7139,0.0243,0.1794,0.7482,0.8493,0.3477,1.3771,0.0918,20.4226,0.5422,0.0208,0.1830,0.9990
spect_000846.spc,53.2697240000,-9.0569650000,48.3,4.125,2.367,29.289,3.8498,0.0320,0.2436,0.7756,1.1189,0.4723,1.4275,0.1210,27.7407,0.5620,0.0274,0.2486,0.9997
spect_000847.spc,53.2704850000,-9.0550380000,48.4,4.224,2.015,23.715,4.0058,0.0238,0.1944,0.8070,0.8314,0.3770,1.4854,0.0899,22.1401,0.5848,0.0203,0.1984,0.9995
spect_000848.spc,53.2780990000,-9.0499510000,44.8,4.268,1.947,21.600,4.0695,0.0225,0.1757,0.8198,0.7868,0.3406,1.5090,0.0851,20.0060,0.5941,0.0193,0.1793,0.9995
spect_000849.spc,53.2690430000,-9.0561900000,56.5,4.486,2.037,26.417,4.2468,0.0218,0.2175,0.8556,0.7601,0.4216,1.5747,0.0822,24.7605,0.6200,0.0186,0.2219,0.9989
spect_000850.spc,53.2768230000,-9.0529960000,55.8,4.097,2.523,22.625,3.8728,0.0396,0.1848,0.7802,1.3841,0.3582,1.4360,0.1497,21.0394,0.5654,0.0339,0.1885,0.9994
spect_000851.spc,53.2722320000,-9.0596360000,41.5,4.271,1.961,26.925,4.0273,0.0206,0.2227,0.8113,0.7182,0.4317,1.4933,0.0777,25.3535,0.5879,0.0176,0.2272,0.9998
spect_000852.spc,53.2680270000,-9.0586740000,40.5,3.969,2.111,27.388,3.7147,0.0264,0.2276,0.7484,0.9211,0.4412,1.3774,0.0996,25.9109,0.5423,0.0225,0.2322,0.9996
spect_000853.spc,53.2777400000,-9.0567320000,55.9,4.322,2.287,28.806,4.0548,0.0288,0.2388,0.8169,1.0075,0.4630,1.5035,0.1090,27.1935,0.5919,0.0247,0.2437,0.9998
spect_000854.spc,53.2673090000,-9.0497070000,56.7,3.673,1.937,20.988,3.4749,0.0259,0.1721,0.7001,0.9033,0.3338,1.2885,0.0977,19.6022,0.5073,0.0221,0.1757,0.9999
spect_000855.spc,53.2712260000,-9.0573320000,49.9,4.135,2.489,18.358,3.9477,0.0403,0.1470,0.7953,1.4085,0.2851,1.4638,0.1523,16.7421,0.5763,0.0345,0.1500,0.9998
spect_000856.spc,53.2656240000,-9.0475480000,54.2,4.512,1.787,23.703,4.3029,0.0156,0.1936,0.8669,0.5451,0.3754,1.5955,0.0589,22.0488,0.6282,0.0133,0.1976,0.9993
spect_000857.spc,53.2730380000,-9.0507370000,44.7,3.859,1.814,22.825,3.6511,0.0205,0.1879,0.7356,0.7144,0.3643,1.3538,0.0773,21.3940,0.5330,0.0175,0.1917,0.9999
spect_000858.spc,53.2715300000,-9.0425780000,46.2,4.305,2.897,25.117,4.0506,0.0481,0.2058,0.8160,1.6818,0.3990,1.5020,0.1819,23.4336,0.5913,0.0411,0.2100,0.9994
spect_000859.spc,53.2784090000,-9.0459580000,49.4,4.621,2.368,25.768,4.3789,0.0308,0.2110,0.8822,1.0770,0.4091,1.6237,0.1165,24.0276,0.6393,0.0264,0.2153,0.9999
spect_000860.spc,53.2788260000,-9.0548290000,57.2,4.381,1.941,30.994,4.1047,0.0176,0.2582,0.8269,0.6136,0.5007,1.5220,0.0664,29.4055,0.5992,0.0150,0.2635,0.9996
spect_000861.spc,53.2769060000,-9.0426000000,64.5,3.931,2.157,20.867,3.7302,0.0308,0.1701,0.7515,1.0755,0.3298,1.3832,0.1163,19.3678,0.5446,0.0263,0.1736,0.9993
spect_000862.spc,53.2758030000,-9.0528390000,63.8,4.035,2.135,19.253,3.8490,0.0303,0.1555,0.7754,1.0580,0.3016,1.4272,0.1144,17.7115,0.5619,0.0259,0.1587,0.9996
spect_000863.spc,53.2793290000,-9.0498810000,47.4,4.112,2.501,28.067,3.8423,0.0365,0.2328,0.7741,1.2759,0.4513,1.4247,0.1380,26.5047,0.5609,0.0312,0.2375,0.9995
spect_000864.spc,53.2784800000,-9.0402640000,43.7,4.245,2.150,25.628,4.0073,0.0267,0.2111,0.8073,0.9334,0.4093,1.4859,0.1009,24.0411,0.5850,0.0228,0.2154,0.9996
spect_000865.spc,53.2649600000,-9.0455070000,37.3,4.314,2.218,25.400,4.0764,0.0284,0.2089,0.8212,0.9921,0.4049,1.5115,0.1073,23.7813,0.5951,0.0243,0.2131,0.9994
spect_000866.spc,53.2754870000,-9.0433000000,54.7,4.216,2.035,25.322,3.9838,0.0237,0.2086,0.8026,0.8285,0.4045,1.4772,0.0896,23.7551,0.5816,0.0203,0.2129,0.9997
spect_000867.spc,53.2661640000,-9.0411090000,57.7,4.070,2.129,19.325,3.8836,0.0299,0.1561,0.7824,1.0436,0.3026,1.4401,0.1129,17.7721,0.5670,0.0255,0.1593,1.0000
spect_000868.spc,53.2742240000,-9.0460440000,39.3,4.400,2.502,28.069,4.1330,0.0349,0.2319,0.8326,1.2199,0.4496,1.5325,0.1319,26.4047,0.6034,0.0298,0.2366,0.9997
spect_000869.spc,53.2682850000,-9.0475670000,36.7,3.998,2.211,28.256,3.7346,0.0287,0.2350,0.7524,1.0027,0.4557,1.3848,0.1084,26.7630,0.5452,0.0245,0.2398,1.0000
spect_000870.spc,53.2676820000,-9.0596480000,58.7,4.076,2.685,26.450,3.8143,0.0427,0.2185,0.7684,1.4930,0.4235,1.4144,0.1615,24.8745,0.5568,0.0365,0.2229,0.9998
spect_000871.spc,53.2685510000,-9.0411980000,52.2,3.711,2.218,25.597,3.4664,0.0317,0.2125,0.6983,1.1082,0.4119,1.2854,0.1199,24.1922,0.5060,0.0271,0.2168,0.9999
spect_000872.spc,53.2633270000,-9.0533080000,51.5,3.997,2.233,26.193,3.7495,0.0303,0.2168,0.7554,1.0568,0.4204,1.3903,0.1143,24.6880,0.5474,0.0259,0.2212,0.9998
spect_000873.spc,53.2736220000,-9.0497810000,36.4,3.838,2.544,18.186,3.6481,0.0437,0.1464,0.7349,1.5257,0.2838,1.3527,0.1650,16.6682,0.5326,0.0373,0.1494,0.9994
spect_000874.spc,53.2770710000,-9.0411810000,57.4,4.478,2.339,28.353,4.2138,0.0297,0.2343,0.8489,1.0362,0.4542,1.5625,0.1121,26.6784,0.6151,0.0254,0.2391,0.9995
spect_000875.spc,53.2650710000,-9.0547740000,38.2,3.739,2.351,23.499,3.5088,0.0363,0.1937,0.7069,1.2682,0.3756,1.3011,0.1372,22.0605,0.5122,0.0310,0.1977,0.9994
spect_000876.spc,53.2709840000,-9.0439720000,37.4,4.142,2.032,21.307,3.9430,0.0258,0.1734,0.7943,0.9014,0.3362,1.4621,0.0975,19.7475,0.5756,0.0221,0.1770,0.9994
spect_000877.spc,53.2743120000,-9.0532030000,63.6,3.842,2.451,19.536,3.6428,0.0404,0.1584,0.7339,1.4099,0.3070,1.3508,0.1525,18.0330,0.5318,0.0345,0.1616,0.9996
spect_000878.spc,53.2783360000,-9.0556400000,62.3,4.159,2.207,24.549,3.9279,0.0293,0.2018,0.7913,1.0245,0.3913,1.4565,0.1108,22.9815,0.5734,0.0251,0.2059,0.9996
spect_000879.spc,53.2712740000,-9.0435860000,62.7,4.185,2.495,23.532,3.9543,0.0379,0.1925,0.7966,1.3248,0.3733,1.4663,0.1433,21.9220,0.5773,0.0324,0.1965,0.9999
spect_000880.spc,53.2794320000,-9.0423870000,37.7,3.843,2.274,22.134,3.6275,0.0341,0.1814,0.7308,1.1918,0.3518,1.3451,0.1289,20.6601,0.5296,0.0292,0.1851,0.9998
spect_000881.spc,53.2648930000,-9.0537480000,43.2,3.920,2.110,19.444,3.7322,0.0301,0.1576,0.7519,1.0529,0.3056,1.3839,0.1139,17.9460,0.5448,0.0258,0.1608,1.0000
spect_000882.spc,53.2664740000,-9.0510170000,57.5,3.752,2.482,24.836,3.5075,0.0394,0.2054,0.7066,1.3773,0.3982,1.3006,0.1490,23.3862,0.5120,0.0337,0.2096,0.9998
spect_000883.spc,53.2756410000,-9.0580600000,59.0,3.950,2.003,25.726,3.7132,0.0241,0.2130,0.7481,0.8422,0.4130,1.3769,0.0911,24.2578,0.5421,0.0206,0.2174,0.9985
spect_000884.spc,53.2771860000,-9.0411080000,37.8,3.683,1.790,18.994,3.5057,0.0225,0.1546,0.7063,0.7843,0.2998,1.2999,0.0848,17.6090,0.5118,0.0192,0.1578,0.9994
spect_000885.spc,53.2624720000,-9.0508440000,58.8,4.181,2.232,23.467,3.9580,0.0304,0.1922,0.7974,1.0615,0.3726,1.4676,0.1148,21.8848,0.5778,0.0260,0.1961,0.9999
spect_000886.spc,53.2695430000,-9.0557440000,45.9,3.959,1.439,22.434,3.7652,0.0092,0.1845,0.7585,0.3228,0.3576,1.3962,0.0349,21.0029,0.5497,0.0079,0.1882,0.9983
spect_000887.spc,53.2603180000,-9.0479820000,48.6,3.913,2.008,21.891,3.7080,0.0262,0.1793,0.7470,0.9137,0.3476,1.3749,0.0988,20.4177,0.5413,0.0224,0.1830,0.9999
spect_000888.spc,53.2681040000,-9.0462660000,64.4,4.212,2.460,21.885,3.9963,0.0375,0.1779,0.8051,1.3103,0.3450,1.4818,0.1417,20.2615,0.5834,0.0321,0.1816,0.9995
spect_000889.spc,53.2675470000,-9.0539550000,43.4,3.711,2.665,24.160,3.4667,0.0452,0.1994,0.6984,1.5802,0.3866,1.2855,0.1709,22.7039,0.5061,0.0387,0.2035,0.9994
spect_000890.spc,53.2736290000,-9.0507500000,48.4,3.812,2.106,20.585,3.6134,0.0301,0.1680,0.7280,1.0518,0.3257,1.3399,0.1138,19.1317,0.5275,0.0257,0.1714,0.9998
spect_000891.spc,53.2655450000,-9.0418540000,63.5,3.789,2.435,21.309,3.5754,0.0394,0.1742,0.7203,1.3772,0.3377,1.3258,0.1489,19.8341,0.5220,0.0337,0.1777,0.9997
spect_000892.spc,53.2760990000,-9.0594480000,43.7,3.818,2.244,28.419,3.5499,0.0306,0.2370,0.7152,1.0693,0.4595,1.3163,0.1156,26.9871,0.5182,0.0262,0.2418,0.9996
spect_000893.spc,53.2658880000,-9.0446820000,36.1,4.090,2.296,26.347,3.8403,0.0315,0.2178,0.7737,1.0997,0.4223,1.4240,0.1189,24.8037,0.5606,0.0269,0.2223,1.0000
spect_000894.spc,53.2758270000,-9.0552160000,60.6,4.306,2.259,18.744,4.1233,0.0326,0.1501,0.8307,1.1376,0.2910,1.5289,0.1230,17.0920,0.6019,0.0278,0.1532,0.9994
spect_000895.spc,53.2797970000,-9.0437060000,39.0,4.125,2.316,21.270,3.9176,0.0341,0.1729,0.7892,1.1914,0.3352,1.4527,0.1288,19.6880,0.5719,0.0292,0.1764,0.9998
spect_000896.spc,53.2799790000,-9.0465770000,60.3,3.785,1.514,22.915,3.5841,0.0122,0.1892,0.7221,0.4255,0.3668,1.3290,0.0460,21.5403,0.5232,0.0104,0.1930,0.9997
spect_000897.spc,53.2650090000,-9.0406620000,51.6,4.004,2.313,17.012,3.8321,0.0366,0.1357,0.7720,1.2776,0.2631,1.4210,0.1382,15.4526,0.5594,0.0313,0.1385,0.9992
spect_000898.spc,53.2746910000,-9.0409080000,35.2,4.172,2.582,25.683,3.9208,0.0396,0.2115,0.7899,1.3826,0.4100,1.4538,0.1495,24.0796,0.5724,0.0338,0.2158,0.9994
spect_000899.spc,53.2640480000,-9.0598080000,64.9,3.956,2.127,21.819,3.7486,0.0294,0.1784,0.7552,1.0257,0.3459,1.3900,0.1109,20.3176,0.5472,0.0251,0.1821,0.9995
spect_000900.spc,53.2647950000,-9.0452550000,45.2,3.487,2.023,24.962,3.2514,0.0276,0.2077,0.6550,0.9648,0.4027,1.2056,0.1043,23.6522,0.4747,0.0236,0.2120,0.9993
spect_000901.spc,53.2644410000,-9.0462970000,50.2,3.689,2.545,22.597,3.4603,0.0426,0.1858,0.6971,1.4882,0.3602,1.2831,0.1609,21.1526,0.5052,0.0364,0.1896,0.9998
spect_000902.spc,53.2626480000,-9.0485760000,57.0,3.558,1.993,18.340,3.3794,0.0293,0.1491,0.6808,1.0235,0.2891,1.2531,0.1107,16.9765,0.4933,0.0250,0.1521,0.9997
spect_000903.spc,53.2783990000,-9.0503110000,51.5,3.704,2.214,20.696,3.5010,0.0338,0.1692,0.7053,1.1808,0.3281,1.2982,0.1277,19.2701,0.5111,0.0289,0.1727,0.9994
spect_000904.spc,53.2697750000,-9.0484730000,54.0,4.015,2.323,19.179,3.8244,0.0358,0.1548,0.7705,1.2523,0.3001,1.4181,0.1354,17.6251,0.5583,0.0306,0.1579,0.9991
spect_000905.spc,53.2740670000,-9.0587200000,60.9,3.791,1.787,26.708,3.5505,0.0183,0.2224,0.7153,0.6409,0.4311,1.3165,0.0693,25.3218,0.5183,0.0157,0.2269,0.9999
spect_000906.spc,53.2676000000,-9.0434950000,48.6,3.965,2.192,20.361,3.7679,0.0318,0.1655,0.7591,1.1123,0.3208,1.3972,0.1203,18.8433,0.5501,0.0272,0.1689,0.9998
spect_000907.spc,53.2650060000,-9.0541430000,46.7,3.535,2.326,20.771,3.3262,0.0379,0.1703,0.6701,1.3256,0.3302,1.2334,0.1434,19.3944,0.4856,0.0324,0.1738,0.9993
spect_000908.spc,53.2746780000,-9.0511530000,42.6,3.683,2.559,22.566,3.4546,0.0430,0.1855,0.6960,1.5032,0.3596,1.2810,0.1626,21.1226,0.5043,0.0368,0.1893,0.9997
spect_000909.spc,53.2776910000,-9.0471380000,63.5,3.426,2.068,20.437,3.2264,0.0313,0.1679,0.6500,1.0927,0.3256,1.1963,0.1182,19.1224,0.4710,0.0267,0.1714,0.9993
spect_000910.spc,53.2606850000,-9.0568390000,44.3,4.085,2.618,22.358,3.8596,0.0426,0.1824,0.7776,1.4870,0.3536,1.4312,0.1608,20.7659,0.5634,0.0364,0.1861,0.9995
spect_000911.spc,53.2632660000,-9.0559450000,54.0,3.981,1.884,17.325,3.8179,0.0242,0.1389,0.7692,0.8453,0.2693,1.4157,0.0914,15.8175,0.5574,0.0207,0.1417,0.9996
spect_000912.spc,53.2610410000,-9.0440290000,56.3,3.536,2.311,20.552,3.3304,0.0376,0.1684,0.6709,1.3139,0.3265,1.2349,0.1421,19.1752,0.4862,0.0321,0.1718,0.9994
spect_000913.spc,53.2609150000,-9.0415920000,45.7,3.500,2.022,23.271,3.2790,0.0283,0.1928,0.6606,0.9876,0.3737,1.2159,0.1068,21.9486,0.4787,0.0242,0.1967,0.9996
spect_000914.spc,53.2686430000,-9.0413150000,62.7,3.537,2.262,24.100,3.3029,0.0346,0.1997,0.6654,1.2093,0.3873,1.2247,0.1308,22.7446,0.4822,0.0296,0.2038,0.9999
spect_000915.spc,53.2609190000,-9.0569930000,37.8,3.593,1.969,18.865,3.4108,0.0282,0.1536,0.6871,0.9838,0.2979,1.2647,0.1064,17.4940,0.4979,0.0241,0.1568,0.9999
spect_000916.spc,53.2649190000,-9.0517660000,48.6,3.972,1.927,17.304,3.8075,0.0255,0.1387,0.7671,0.8912,0.2689,1.4118,0.0964,15.7955,0.5558,0.0218,0.1415,0.9998
spect_000917.spc,53.2686790000,-9.0554380000,62.5,3.695,2.252,21.169,3.4873,0.0347,0.1734,0.7026,1.2136,0.3362,1.2931,0.1313,19.7451,0.5091,0.0297,0.1769,0.9993
spect_000918.spc,53.2651840000,-9.0444940000,62.2,3.520,2.029,18.282,3.3411,0.0306,0.1487,0.6731,1.0682,0.2882,1.2389,0.1155,16.9277,0.4878,0.0261,0.1517,0.9999
spect_000919.spc,53.2649650000,-9.0523640000,63.9,3.599,2.464,19.609,3.3969,0.0421,0.1598,0.6843,1.4703,0.3097,1.2596,0.1590,18.1908,0.4959,0.0360,0.1630,0.9994
spect_000920.spc,53.2673980000,-9.0404230000,35.2,4.082,1.974,23.334,3.8671,0.0236,0.1916,0.7791,0.8238,0.3714,1.4339,0.0891,21.8113,0.5645,0.0202,0.1955,0.9996
spect_000921.spc,53.2769950000,-9.0504660000,55.7,3.819,2.338,20.869,3.6117,0.0366,0.1703,0.7276,1.2802,0.3302,1.3392,0.1385,19.3911,0.5273,0.0313,0.1738,0.9994
spect_000922.spc,53.2768920000,-9.0581590000,40.8,3.829,2.316,24.745,3.5902,0.0342,0.2045,0.7233,1.1961,0.3965,1.3313,0.1294,23.2844,0.5241,0.0293,0.2087,0.9991
